,0
3796,BraTS20_Training_049_90_t1.png
3797,BraTS20_Training_049_90_t2.png
3798,BraTS20_Training_049_91_t1.png
3799,BraTS20_Training_049_91_t2.png
3800,BraTS20_Training_049_92_t1.png
3801,BraTS20_Training_049_92_t2.png
3802,BraTS20_Training_049_93_t1.png
3803,BraTS20_Training_049_93_t2.png
3804,BraTS20_Training_049_94_t1.png
3805,BraTS20_Training_049_94_t2.png
3806,BraTS20_Training_049_95_t1.png
3807,BraTS20_Training_049_95_t2.png
3808,BraTS20_Training_049_96_t1.png
3809,BraTS20_Training_049_96_t2.png
3810,BraTS20_Training_049_97_t1.png
3811,BraTS20_Training_049_97_t2.png
3812,BraTS20_Training_049_98_t1.png
3813,BraTS20_Training_049_98_t2.png
3814,BraTS20_Training_049_99_t1.png
3815,BraTS20_Training_049_99_t2.png
3816,BraTS20_Training_050_100_t1.png
3817,BraTS20_Training_050_100_t2.png
3818,BraTS20_Training_050_101_t1.png
3819,BraTS20_Training_050_101_t2.png
3820,BraTS20_Training_050_102_t1.png
3821,BraTS20_Training_050_102_t2.png
3822,BraTS20_Training_050_103_t1.png
3823,BraTS20_Training_050_103_t2.png
3824,BraTS20_Training_050_50_t1.png
3825,BraTS20_Training_050_50_t2.png
3826,BraTS20_Training_050_51_t1.png
3827,BraTS20_Training_050_51_t2.png
3828,BraTS20_Training_050_52_t1.png
3829,BraTS20_Training_050_52_t2.png
3830,BraTS20_Training_050_53_t1.png
3831,BraTS20_Training_050_53_t2.png
3832,BraTS20_Training_050_54_t1.png
3833,BraTS20_Training_050_54_t2.png
3834,BraTS20_Training_050_55_t1.png
3835,BraTS20_Training_050_55_t2.png
3836,BraTS20_Training_050_56_t1.png
3837,BraTS20_Training_050_56_t2.png
3838,BraTS20_Training_050_57_t1.png
3839,BraTS20_Training_050_57_t2.png
3840,BraTS20_Training_050_58_t1.png
3841,BraTS20_Training_050_58_t2.png
3842,BraTS20_Training_050_59_t1.png
3843,BraTS20_Training_050_59_t2.png
3844,BraTS20_Training_050_60_t1.png
3845,BraTS20_Training_050_60_t2.png
3846,BraTS20_Training_050_61_t1.png
3847,BraTS20_Training_050_61_t2.png
3848,BraTS20_Training_050_62_t1.png
3849,BraTS20_Training_050_62_t2.png
3850,BraTS20_Training_050_63_t1.png
3851,BraTS20_Training_050_63_t2.png
3852,BraTS20_Training_050_64_t1.png
3853,BraTS20_Training_050_64_t2.png
3854,BraTS20_Training_050_65_t1.png
3855,BraTS20_Training_050_65_t2.png
3856,BraTS20_Training_050_66_t1.png
3857,BraTS20_Training_050_66_t2.png
3858,BraTS20_Training_050_67_t1.png
3859,BraTS20_Training_050_67_t2.png
3860,BraTS20_Training_050_68_t1.png
3861,BraTS20_Training_050_68_t2.png
3862,BraTS20_Training_050_69_t1.png
3863,BraTS20_Training_050_69_t2.png
3864,BraTS20_Training_050_70_t1.png
3865,BraTS20_Training_050_70_t2.png
3866,BraTS20_Training_050_71_t1.png
3867,BraTS20_Training_050_71_t2.png
3868,BraTS20_Training_050_72_t1.png
3869,BraTS20_Training_050_72_t2.png
3870,BraTS20_Training_050_73_t1.png
3871,BraTS20_Training_050_73_t2.png
3872,BraTS20_Training_050_74_t1.png
3873,BraTS20_Training_050_74_t2.png
3874,BraTS20_Training_050_75_t1.png
3875,BraTS20_Training_050_75_t2.png
3876,BraTS20_Training_050_76_t1.png
3877,BraTS20_Training_050_76_t2.png
3878,BraTS20_Training_050_77_t1.png
3879,BraTS20_Training_050_77_t2.png
3880,BraTS20_Training_050_78_t1.png
3881,BraTS20_Training_050_78_t2.png
3882,BraTS20_Training_050_79_t1.png
3883,BraTS20_Training_050_79_t2.png
3884,BraTS20_Training_050_80_t1.png
3885,BraTS20_Training_050_80_t2.png
3886,BraTS20_Training_050_81_t1.png
3887,BraTS20_Training_050_81_t2.png
3888,BraTS20_Training_050_82_t1.png
3889,BraTS20_Training_050_82_t2.png
3890,BraTS20_Training_050_83_t1.png
3891,BraTS20_Training_050_83_t2.png
3892,BraTS20_Training_050_84_t1.png
3893,BraTS20_Training_050_84_t2.png
3894,BraTS20_Training_050_85_t1.png
3895,BraTS20_Training_050_85_t2.png
3896,BraTS20_Training_050_86_t1.png
3897,BraTS20_Training_050_86_t2.png
3898,BraTS20_Training_050_87_t1.png
3899,BraTS20_Training_050_87_t2.png
3900,BraTS20_Training_050_88_t1.png
3901,BraTS20_Training_050_88_t2.png
3902,BraTS20_Training_050_89_t1.png
3903,BraTS20_Training_050_89_t2.png
3904,BraTS20_Training_050_90_t1.png
3905,BraTS20_Training_050_90_t2.png
3906,BraTS20_Training_050_91_t1.png
3907,BraTS20_Training_050_91_t2.png
3908,BraTS20_Training_050_92_t1.png
3909,BraTS20_Training_050_92_t2.png
3910,BraTS20_Training_050_93_t1.png
3911,BraTS20_Training_050_93_t2.png
3912,BraTS20_Training_050_94_t1.png
3913,BraTS20_Training_050_94_t2.png
3914,BraTS20_Training_050_95_t1.png
3915,BraTS20_Training_050_95_t2.png
3916,BraTS20_Training_050_96_t1.png
3917,BraTS20_Training_050_96_t2.png
3918,BraTS20_Training_050_97_t1.png
3919,BraTS20_Training_050_97_t2.png
3920,BraTS20_Training_050_98_t1.png
3921,BraTS20_Training_050_98_t2.png
3922,BraTS20_Training_050_99_t1.png
3923,BraTS20_Training_050_99_t2.png
3924,BraTS20_Training_051_100_t1.png
3925,BraTS20_Training_051_100_t2.png
3926,BraTS20_Training_051_101_t1.png
3927,BraTS20_Training_051_101_t2.png
3928,BraTS20_Training_051_102_t1.png
3929,BraTS20_Training_051_102_t2.png
3930,BraTS20_Training_051_103_t1.png
3931,BraTS20_Training_051_103_t2.png
3932,BraTS20_Training_051_65_t1.png
3933,BraTS20_Training_051_65_t2.png
3934,BraTS20_Training_051_66_t1.png
3935,BraTS20_Training_051_66_t2.png
3936,BraTS20_Training_051_67_t1.png
3937,BraTS20_Training_051_67_t2.png
3938,BraTS20_Training_051_68_t1.png
3939,BraTS20_Training_051_68_t2.png
3940,BraTS20_Training_051_69_t1.png
3941,BraTS20_Training_051_69_t2.png
3942,BraTS20_Training_051_70_t1.png
3943,BraTS20_Training_051_70_t2.png
3944,BraTS20_Training_051_71_t1.png
3945,BraTS20_Training_051_71_t2.png
3946,BraTS20_Training_051_72_t1.png
3947,BraTS20_Training_051_72_t2.png
3948,BraTS20_Training_051_73_t1.png
3949,BraTS20_Training_051_73_t2.png
3950,BraTS20_Training_051_74_t1.png
3951,BraTS20_Training_051_74_t2.png
3952,BraTS20_Training_051_75_t1.png
3953,BraTS20_Training_051_75_t2.png
3954,BraTS20_Training_051_76_t1.png
3955,BraTS20_Training_051_76_t2.png
3956,BraTS20_Training_051_77_t1.png
3957,BraTS20_Training_051_77_t2.png
3958,BraTS20_Training_051_78_t1.png
3959,BraTS20_Training_051_78_t2.png
3960,BraTS20_Training_051_79_t1.png
3961,BraTS20_Training_051_79_t2.png
3962,BraTS20_Training_051_80_t1.png
3963,BraTS20_Training_051_80_t2.png
3964,BraTS20_Training_051_81_t1.png
3965,BraTS20_Training_051_81_t2.png
3966,BraTS20_Training_051_82_t1.png
3967,BraTS20_Training_051_82_t2.png
3968,BraTS20_Training_051_83_t1.png
3969,BraTS20_Training_051_83_t2.png
3970,BraTS20_Training_051_84_t1.png
3971,BraTS20_Training_051_84_t2.png
3972,BraTS20_Training_051_85_t1.png
3973,BraTS20_Training_051_85_t2.png
3974,BraTS20_Training_051_86_t1.png
3975,BraTS20_Training_051_86_t2.png
3976,BraTS20_Training_051_87_t1.png
3977,BraTS20_Training_051_87_t2.png
3978,BraTS20_Training_051_88_t1.png
3979,BraTS20_Training_051_88_t2.png
3980,BraTS20_Training_051_89_t1.png
3981,BraTS20_Training_051_89_t2.png
3982,BraTS20_Training_051_90_t1.png
3983,BraTS20_Training_051_90_t2.png
3984,BraTS20_Training_051_91_t1.png
3985,BraTS20_Training_051_91_t2.png
3986,BraTS20_Training_051_92_t1.png
3987,BraTS20_Training_051_92_t2.png
3988,BraTS20_Training_051_93_t1.png
3989,BraTS20_Training_051_93_t2.png
3990,BraTS20_Training_051_94_t1.png
3991,BraTS20_Training_051_94_t2.png
3992,BraTS20_Training_051_95_t1.png
3993,BraTS20_Training_051_95_t2.png
3994,BraTS20_Training_051_96_t1.png
3995,BraTS20_Training_051_96_t2.png
3996,BraTS20_Training_051_97_t1.png
3997,BraTS20_Training_051_97_t2.png
3998,BraTS20_Training_051_98_t1.png
3999,BraTS20_Training_051_98_t2.png
4000,BraTS20_Training_051_99_t1.png
4001,BraTS20_Training_051_99_t2.png
4002,BraTS20_Training_052_100_t1.png
4003,BraTS20_Training_052_100_t2.png
4004,BraTS20_Training_052_53_t1.png
4005,BraTS20_Training_052_53_t2.png
4006,BraTS20_Training_052_54_t1.png
4007,BraTS20_Training_052_54_t2.png
4008,BraTS20_Training_052_55_t1.png
4009,BraTS20_Training_052_55_t2.png
4010,BraTS20_Training_052_56_t1.png
4011,BraTS20_Training_052_56_t2.png
4012,BraTS20_Training_052_57_t1.png
4013,BraTS20_Training_052_57_t2.png
4014,BraTS20_Training_052_58_t1.png
4015,BraTS20_Training_052_58_t2.png
4016,BraTS20_Training_052_59_t1.png
4017,BraTS20_Training_052_59_t2.png
4018,BraTS20_Training_052_60_t1.png
4019,BraTS20_Training_052_60_t2.png
4020,BraTS20_Training_052_61_t1.png
4021,BraTS20_Training_052_61_t2.png
4022,BraTS20_Training_052_62_t1.png
4023,BraTS20_Training_052_62_t2.png
4024,BraTS20_Training_052_63_t1.png
4025,BraTS20_Training_052_63_t2.png
4026,BraTS20_Training_052_64_t1.png
4027,BraTS20_Training_052_64_t2.png
4028,BraTS20_Training_052_65_t1.png
4029,BraTS20_Training_052_65_t2.png
4030,BraTS20_Training_052_66_t1.png
4031,BraTS20_Training_052_66_t2.png
4032,BraTS20_Training_052_67_t1.png
4033,BraTS20_Training_052_67_t2.png
4034,BraTS20_Training_052_68_t1.png
4035,BraTS20_Training_052_68_t2.png
4036,BraTS20_Training_052_69_t1.png
4037,BraTS20_Training_052_69_t2.png
4038,BraTS20_Training_052_70_t1.png
4039,BraTS20_Training_052_70_t2.png
4040,BraTS20_Training_052_71_t1.png
4041,BraTS20_Training_052_71_t2.png
4042,BraTS20_Training_052_72_t1.png
4043,BraTS20_Training_052_72_t2.png
4044,BraTS20_Training_052_73_t1.png
4045,BraTS20_Training_052_73_t2.png
4046,BraTS20_Training_052_74_t1.png
4047,BraTS20_Training_052_74_t2.png
4048,BraTS20_Training_052_75_t1.png
4049,BraTS20_Training_052_75_t2.png
4050,BraTS20_Training_052_76_t1.png
4051,BraTS20_Training_052_76_t2.png
4052,BraTS20_Training_052_77_t1.png
4053,BraTS20_Training_052_77_t2.png
4054,BraTS20_Training_052_78_t1.png
4055,BraTS20_Training_052_78_t2.png
4056,BraTS20_Training_052_79_t1.png
4057,BraTS20_Training_052_79_t2.png
4058,BraTS20_Training_052_80_t1.png
4059,BraTS20_Training_052_80_t2.png
4060,BraTS20_Training_052_81_t1.png
4061,BraTS20_Training_052_81_t2.png
4062,BraTS20_Training_052_82_t1.png
4063,BraTS20_Training_052_82_t2.png
4064,BraTS20_Training_052_83_t1.png
4065,BraTS20_Training_052_83_t2.png
4066,BraTS20_Training_052_84_t1.png
4067,BraTS20_Training_052_84_t2.png
4068,BraTS20_Training_052_85_t1.png
4069,BraTS20_Training_052_85_t2.png
4070,BraTS20_Training_052_86_t1.png
4071,BraTS20_Training_052_86_t2.png
4072,BraTS20_Training_052_87_t1.png
4073,BraTS20_Training_052_87_t2.png
4074,BraTS20_Training_052_88_t1.png
4075,BraTS20_Training_052_88_t2.png
4076,BraTS20_Training_052_89_t1.png
4077,BraTS20_Training_052_89_t2.png
4078,BraTS20_Training_052_90_t1.png
4079,BraTS20_Training_052_90_t2.png
4080,BraTS20_Training_052_91_t1.png
4081,BraTS20_Training_052_91_t2.png
4082,BraTS20_Training_052_92_t1.png
4083,BraTS20_Training_052_92_t2.png
4084,BraTS20_Training_052_93_t1.png
4085,BraTS20_Training_052_93_t2.png
4086,BraTS20_Training_052_94_t1.png
4087,BraTS20_Training_052_94_t2.png
4088,BraTS20_Training_052_95_t1.png
4089,BraTS20_Training_052_95_t2.png
4090,BraTS20_Training_052_96_t1.png
4091,BraTS20_Training_052_96_t2.png
4092,BraTS20_Training_052_97_t1.png
4093,BraTS20_Training_052_97_t2.png
4094,BraTS20_Training_052_98_t1.png
4095,BraTS20_Training_052_98_t2.png
4096,BraTS20_Training_052_99_t1.png
4097,BraTS20_Training_052_99_t2.png
4098,BraTS20_Training_054_100_t1.png
4099,BraTS20_Training_054_100_t2.png
4100,BraTS20_Training_054_63_t1.png
4101,BraTS20_Training_054_63_t2.png
4102,BraTS20_Training_054_64_t1.png
4103,BraTS20_Training_054_64_t2.png
4104,BraTS20_Training_054_65_t1.png
4105,BraTS20_Training_054_65_t2.png
4106,BraTS20_Training_054_66_t1.png
4107,BraTS20_Training_054_66_t2.png
4108,BraTS20_Training_054_67_t1.png
4109,BraTS20_Training_054_67_t2.png
4110,BraTS20_Training_054_68_t1.png
4111,BraTS20_Training_054_68_t2.png
4112,BraTS20_Training_054_69_t1.png
4113,BraTS20_Training_054_69_t2.png
4114,BraTS20_Training_054_70_t1.png
4115,BraTS20_Training_054_70_t2.png
4116,BraTS20_Training_054_71_t1.png
4117,BraTS20_Training_054_71_t2.png
4118,BraTS20_Training_054_72_t1.png
4119,BraTS20_Training_054_72_t2.png
4120,BraTS20_Training_054_73_t1.png
4121,BraTS20_Training_054_73_t2.png
4122,BraTS20_Training_054_74_t1.png
4123,BraTS20_Training_054_74_t2.png
4124,BraTS20_Training_054_75_t1.png
4125,BraTS20_Training_054_75_t2.png
4126,BraTS20_Training_054_76_t1.png
4127,BraTS20_Training_054_76_t2.png
4128,BraTS20_Training_054_77_t1.png
4129,BraTS20_Training_054_77_t2.png
4130,BraTS20_Training_054_78_t1.png
4131,BraTS20_Training_054_78_t2.png
4132,BraTS20_Training_054_79_t1.png
4133,BraTS20_Training_054_79_t2.png
4134,BraTS20_Training_054_80_t1.png
4135,BraTS20_Training_054_80_t2.png
4136,BraTS20_Training_054_81_t1.png
4137,BraTS20_Training_054_81_t2.png
4138,BraTS20_Training_054_82_t1.png
4139,BraTS20_Training_054_82_t2.png
4140,BraTS20_Training_054_83_t1.png
4141,BraTS20_Training_054_83_t2.png
4142,BraTS20_Training_054_84_t1.png
4143,BraTS20_Training_054_84_t2.png
4144,BraTS20_Training_054_85_t1.png
4145,BraTS20_Training_054_85_t2.png
4146,BraTS20_Training_054_86_t1.png
4147,BraTS20_Training_054_86_t2.png
4148,BraTS20_Training_054_87_t1.png
4149,BraTS20_Training_054_87_t2.png
4150,BraTS20_Training_054_88_t1.png
4151,BraTS20_Training_054_88_t2.png
4152,BraTS20_Training_054_89_t1.png
4153,BraTS20_Training_054_89_t2.png
4154,BraTS20_Training_054_90_t1.png
4155,BraTS20_Training_054_90_t2.png
4156,BraTS20_Training_054_91_t1.png
4157,BraTS20_Training_054_91_t2.png
4158,BraTS20_Training_054_92_t1.png
4159,BraTS20_Training_054_92_t2.png
4160,BraTS20_Training_054_93_t1.png
4161,BraTS20_Training_054_93_t2.png
4162,BraTS20_Training_054_94_t1.png
4163,BraTS20_Training_054_94_t2.png
4164,BraTS20_Training_054_95_t1.png
4165,BraTS20_Training_054_95_t2.png
4166,BraTS20_Training_054_96_t1.png
4167,BraTS20_Training_054_96_t2.png
4168,BraTS20_Training_054_97_t1.png
4169,BraTS20_Training_054_97_t2.png
4170,BraTS20_Training_054_98_t1.png
4171,BraTS20_Training_054_98_t2.png
4172,BraTS20_Training_054_99_t1.png
4173,BraTS20_Training_054_99_t2.png
4174,BraTS20_Training_056_72_t1.png
4175,BraTS20_Training_056_72_t2.png
4176,BraTS20_Training_056_73_t1.png
4177,BraTS20_Training_056_73_t2.png
4178,BraTS20_Training_056_74_t1.png
4179,BraTS20_Training_056_74_t2.png
4180,BraTS20_Training_056_75_t1.png
4181,BraTS20_Training_056_75_t2.png
4182,BraTS20_Training_056_76_t1.png
4183,BraTS20_Training_056_76_t2.png
4184,BraTS20_Training_056_77_t1.png
4185,BraTS20_Training_056_77_t2.png
4186,BraTS20_Training_056_78_t1.png
4187,BraTS20_Training_056_78_t2.png
4188,BraTS20_Training_056_79_t1.png
4189,BraTS20_Training_056_79_t2.png
4190,BraTS20_Training_056_80_t1.png
4191,BraTS20_Training_056_80_t2.png
4192,BraTS20_Training_056_81_t1.png
4193,BraTS20_Training_056_81_t2.png
4194,BraTS20_Training_056_82_t1.png
4195,BraTS20_Training_056_82_t2.png
4196,BraTS20_Training_056_83_t1.png
4197,BraTS20_Training_056_83_t2.png
4198,BraTS20_Training_056_84_t1.png
4199,BraTS20_Training_056_84_t2.png
4200,BraTS20_Training_056_85_t1.png
4201,BraTS20_Training_056_85_t2.png
4202,BraTS20_Training_056_86_t1.png
4203,BraTS20_Training_056_86_t2.png
4204,BraTS20_Training_056_87_t1.png
4205,BraTS20_Training_056_87_t2.png
4206,BraTS20_Training_056_88_t1.png
4207,BraTS20_Training_056_88_t2.png
4208,BraTS20_Training_056_89_t1.png
4209,BraTS20_Training_056_89_t2.png
4210,BraTS20_Training_056_90_t1.png
4211,BraTS20_Training_056_90_t2.png
4212,BraTS20_Training_056_91_t1.png
4213,BraTS20_Training_056_91_t2.png
4214,BraTS20_Training_056_92_t1.png
4215,BraTS20_Training_056_92_t2.png
4216,BraTS20_Training_056_93_t1.png
4217,BraTS20_Training_056_93_t2.png
4218,BraTS20_Training_056_94_t1.png
4219,BraTS20_Training_056_94_t2.png
4220,BraTS20_Training_059_100_t1.png
4221,BraTS20_Training_059_100_t2.png
4222,BraTS20_Training_059_101_t1.png
4223,BraTS20_Training_059_101_t2.png
4224,BraTS20_Training_059_102_t1.png
4225,BraTS20_Training_059_102_t2.png
4226,BraTS20_Training_059_103_t1.png
4227,BraTS20_Training_059_103_t2.png
4228,BraTS20_Training_059_58_t1.png
4229,BraTS20_Training_059_58_t2.png
4230,BraTS20_Training_059_59_t1.png
4231,BraTS20_Training_059_59_t2.png
4232,BraTS20_Training_059_60_t1.png
4233,BraTS20_Training_059_60_t2.png
4234,BraTS20_Training_059_61_t1.png
4235,BraTS20_Training_059_61_t2.png
4236,BraTS20_Training_059_62_t1.png
4237,BraTS20_Training_059_62_t2.png
4238,BraTS20_Training_059_63_t1.png
4239,BraTS20_Training_059_63_t2.png
4240,BraTS20_Training_059_64_t1.png
4241,BraTS20_Training_059_64_t2.png
4242,BraTS20_Training_059_65_t1.png
4243,BraTS20_Training_059_65_t2.png
4244,BraTS20_Training_059_66_t1.png
4245,BraTS20_Training_059_66_t2.png
4246,BraTS20_Training_059_67_t1.png
4247,BraTS20_Training_059_67_t2.png
4248,BraTS20_Training_059_68_t1.png
4249,BraTS20_Training_059_68_t2.png
4250,BraTS20_Training_059_69_t1.png
4251,BraTS20_Training_059_69_t2.png
4252,BraTS20_Training_059_70_t1.png
4253,BraTS20_Training_059_70_t2.png
4254,BraTS20_Training_059_71_t1.png
4255,BraTS20_Training_059_71_t2.png
4256,BraTS20_Training_059_72_t1.png
4257,BraTS20_Training_059_72_t2.png
4258,BraTS20_Training_059_73_t1.png
4259,BraTS20_Training_059_73_t2.png
4260,BraTS20_Training_059_74_t1.png
4261,BraTS20_Training_059_74_t2.png
4262,BraTS20_Training_059_75_t1.png
4263,BraTS20_Training_059_75_t2.png
4264,BraTS20_Training_059_76_t1.png
4265,BraTS20_Training_059_76_t2.png
4266,BraTS20_Training_059_77_t1.png
4267,BraTS20_Training_059_77_t2.png
4268,BraTS20_Training_059_78_t1.png
4269,BraTS20_Training_059_78_t2.png
4270,BraTS20_Training_059_79_t1.png
4271,BraTS20_Training_059_79_t2.png
4272,BraTS20_Training_059_80_t1.png
4273,BraTS20_Training_059_80_t2.png
4274,BraTS20_Training_059_81_t1.png
4275,BraTS20_Training_059_81_t2.png
4276,BraTS20_Training_059_82_t1.png
4277,BraTS20_Training_059_82_t2.png
4278,BraTS20_Training_059_83_t1.png
4279,BraTS20_Training_059_83_t2.png
4280,BraTS20_Training_059_84_t1.png
4281,BraTS20_Training_059_84_t2.png
4282,BraTS20_Training_059_85_t1.png
4283,BraTS20_Training_059_85_t2.png
4284,BraTS20_Training_059_86_t1.png
4285,BraTS20_Training_059_86_t2.png
4286,BraTS20_Training_059_87_t1.png
4287,BraTS20_Training_059_87_t2.png
4288,BraTS20_Training_059_88_t1.png
4289,BraTS20_Training_059_88_t2.png
4290,BraTS20_Training_059_89_t1.png
4291,BraTS20_Training_059_89_t2.png
4292,BraTS20_Training_059_90_t1.png
4293,BraTS20_Training_059_90_t2.png
4294,BraTS20_Training_059_91_t1.png
4295,BraTS20_Training_059_91_t2.png
4296,BraTS20_Training_059_92_t1.png
4297,BraTS20_Training_059_92_t2.png
4298,BraTS20_Training_059_93_t1.png
4299,BraTS20_Training_059_93_t2.png
4300,BraTS20_Training_059_94_t1.png
4301,BraTS20_Training_059_94_t2.png
4302,BraTS20_Training_059_95_t1.png
4303,BraTS20_Training_059_95_t2.png
4304,BraTS20_Training_059_96_t1.png
4305,BraTS20_Training_059_96_t2.png
4306,BraTS20_Training_059_97_t1.png
4307,BraTS20_Training_059_97_t2.png
4308,BraTS20_Training_059_98_t1.png
4309,BraTS20_Training_059_98_t2.png
4310,BraTS20_Training_059_99_t1.png
4311,BraTS20_Training_059_99_t2.png
4312,BraTS20_Training_060_100_t1.png
4313,BraTS20_Training_060_100_t2.png
4314,BraTS20_Training_060_61_t1.png
4315,BraTS20_Training_060_61_t2.png
4316,BraTS20_Training_060_62_t1.png
4317,BraTS20_Training_060_62_t2.png
4318,BraTS20_Training_060_63_t1.png
4319,BraTS20_Training_060_63_t2.png
4320,BraTS20_Training_060_64_t1.png
4321,BraTS20_Training_060_64_t2.png
4322,BraTS20_Training_060_65_t1.png
4323,BraTS20_Training_060_65_t2.png
4324,BraTS20_Training_060_66_t1.png
4325,BraTS20_Training_060_66_t2.png
4326,BraTS20_Training_060_67_t1.png
4327,BraTS20_Training_060_67_t2.png
4328,BraTS20_Training_060_68_t1.png
4329,BraTS20_Training_060_68_t2.png
4330,BraTS20_Training_060_69_t1.png
4331,BraTS20_Training_060_69_t2.png
4332,BraTS20_Training_060_70_t1.png
4333,BraTS20_Training_060_70_t2.png
4334,BraTS20_Training_060_71_t1.png
4335,BraTS20_Training_060_71_t2.png
4336,BraTS20_Training_060_72_t1.png
4337,BraTS20_Training_060_72_t2.png
4338,BraTS20_Training_060_73_t1.png
4339,BraTS20_Training_060_73_t2.png
4340,BraTS20_Training_060_74_t1.png
4341,BraTS20_Training_060_74_t2.png
4342,BraTS20_Training_060_75_t1.png
4343,BraTS20_Training_060_75_t2.png
4344,BraTS20_Training_060_76_t1.png
4345,BraTS20_Training_060_76_t2.png
4346,BraTS20_Training_060_77_t1.png
4347,BraTS20_Training_060_77_t2.png
4348,BraTS20_Training_060_78_t1.png
4349,BraTS20_Training_060_78_t2.png
4350,BraTS20_Training_060_79_t1.png
4351,BraTS20_Training_060_79_t2.png
4352,BraTS20_Training_060_80_t1.png
4353,BraTS20_Training_060_80_t2.png
4354,BraTS20_Training_060_81_t1.png
4355,BraTS20_Training_060_81_t2.png
4356,BraTS20_Training_060_82_t1.png
4357,BraTS20_Training_060_82_t2.png
4358,BraTS20_Training_060_83_t1.png
4359,BraTS20_Training_060_83_t2.png
4360,BraTS20_Training_060_84_t1.png
4361,BraTS20_Training_060_84_t2.png
4362,BraTS20_Training_060_85_t1.png
4363,BraTS20_Training_060_85_t2.png
4364,BraTS20_Training_060_86_t1.png
4365,BraTS20_Training_060_86_t2.png
4366,BraTS20_Training_060_87_t1.png
4367,BraTS20_Training_060_87_t2.png
4368,BraTS20_Training_060_88_t1.png
4369,BraTS20_Training_060_88_t2.png
4370,BraTS20_Training_060_89_t1.png
4371,BraTS20_Training_060_89_t2.png
4372,BraTS20_Training_060_90_t1.png
4373,BraTS20_Training_060_90_t2.png
4374,BraTS20_Training_060_91_t1.png
4375,BraTS20_Training_060_91_t2.png
4376,BraTS20_Training_060_92_t1.png
4377,BraTS20_Training_060_92_t2.png
4378,BraTS20_Training_060_93_t1.png
4379,BraTS20_Training_060_93_t2.png
4380,BraTS20_Training_060_94_t1.png
4381,BraTS20_Training_060_94_t2.png
4382,BraTS20_Training_060_95_t1.png
4383,BraTS20_Training_060_95_t2.png
4384,BraTS20_Training_060_96_t1.png
4385,BraTS20_Training_060_96_t2.png
4386,BraTS20_Training_060_97_t1.png
4387,BraTS20_Training_060_97_t2.png
4388,BraTS20_Training_060_98_t1.png
4389,BraTS20_Training_060_98_t2.png
4390,BraTS20_Training_060_99_t1.png
4391,BraTS20_Training_060_99_t2.png
4392,BraTS20_Training_061_100_t1.png
4393,BraTS20_Training_061_100_t2.png
4394,BraTS20_Training_061_101_t1.png
4395,BraTS20_Training_061_101_t2.png
4396,BraTS20_Training_061_102_t1.png
4397,BraTS20_Training_061_102_t2.png
4398,BraTS20_Training_061_53_t1.png
4399,BraTS20_Training_061_53_t2.png
4400,BraTS20_Training_061_54_t1.png
4401,BraTS20_Training_061_54_t2.png
4402,BraTS20_Training_061_55_t1.png
4403,BraTS20_Training_061_55_t2.png
4404,BraTS20_Training_061_56_t1.png
4405,BraTS20_Training_061_56_t2.png
4406,BraTS20_Training_061_57_t1.png
4407,BraTS20_Training_061_57_t2.png
4408,BraTS20_Training_061_58_t1.png
4409,BraTS20_Training_061_58_t2.png
4410,BraTS20_Training_061_59_t1.png
4411,BraTS20_Training_061_59_t2.png
4412,BraTS20_Training_061_60_t1.png
4413,BraTS20_Training_061_60_t2.png
4414,BraTS20_Training_061_61_t1.png
4415,BraTS20_Training_061_61_t2.png
4416,BraTS20_Training_061_62_t1.png
4417,BraTS20_Training_061_62_t2.png
4418,BraTS20_Training_061_63_t1.png
4419,BraTS20_Training_061_63_t2.png
4420,BraTS20_Training_061_64_t1.png
4421,BraTS20_Training_061_64_t2.png
4422,BraTS20_Training_061_65_t1.png
4423,BraTS20_Training_061_65_t2.png
4424,BraTS20_Training_061_66_t1.png
4425,BraTS20_Training_061_66_t2.png
4426,BraTS20_Training_061_67_t1.png
4427,BraTS20_Training_061_67_t2.png
4428,BraTS20_Training_061_68_t1.png
4429,BraTS20_Training_061_68_t2.png
4430,BraTS20_Training_061_69_t1.png
4431,BraTS20_Training_061_69_t2.png
4432,BraTS20_Training_061_70_t1.png
4433,BraTS20_Training_061_70_t2.png
4434,BraTS20_Training_061_71_t1.png
4435,BraTS20_Training_061_71_t2.png
4436,BraTS20_Training_061_72_t1.png
4437,BraTS20_Training_061_72_t2.png
4438,BraTS20_Training_061_73_t1.png
4439,BraTS20_Training_061_73_t2.png
4440,BraTS20_Training_061_74_t1.png
4441,BraTS20_Training_061_74_t2.png
4442,BraTS20_Training_061_75_t1.png
4443,BraTS20_Training_061_75_t2.png
4444,BraTS20_Training_061_76_t1.png
4445,BraTS20_Training_061_76_t2.png
4446,BraTS20_Training_061_77_t1.png
4447,BraTS20_Training_061_77_t2.png
4448,BraTS20_Training_061_78_t1.png
4449,BraTS20_Training_061_78_t2.png
4450,BraTS20_Training_061_79_t1.png
4451,BraTS20_Training_061_79_t2.png
4452,BraTS20_Training_061_80_t1.png
4453,BraTS20_Training_061_80_t2.png
4454,BraTS20_Training_061_81_t1.png
4455,BraTS20_Training_061_81_t2.png
4456,BraTS20_Training_061_82_t1.png
4457,BraTS20_Training_061_82_t2.png
4458,BraTS20_Training_061_83_t1.png
4459,BraTS20_Training_061_83_t2.png
4460,BraTS20_Training_061_84_t1.png
4461,BraTS20_Training_061_84_t2.png
